CustomerID,Country,City,State,PostalCode,Region,AddressID,OrderID,Sales,Discount,Profit,BillingID,CustomerID,CustomerName,Segment,OrderID,OrderDate,CustomerID,ProductID,Quantity,ProductID,ProductName,CataloguePrice,SupplierPrice,Category,SubCategory,OrderID,ShipDate,ShipMode,AddressID,ShipmentID
,,,,,,,CA-2017-143378,7258,0.7,-12823,B006121,,,,CA-2017-145772,2017-06-03,SS-20140,OFF-PA-10001593,2.0,,,,,,,,,,,
,,,,,,,CA-2017-152660,6156,0.2,461,B006122,,,,CA-2017-145772,2017-06-03,SS-20140,OFF-BI-10002049,1.0,,,,,,,,,,,
,,,,,,,CA-2015-142139,2096,0.2,681,B006123,,,,CA-2016-124100,2016-03-31,EH-13990,FUR-CH-10003817,6.0,,,,,,,,,,,
,,,,,,,CA-2017-145772,4475,0.0,850,B006124,,,,US-2014-158400,2014-10-25,AH-10030,OFF-BI-10002353,4.0,,,,,,,,,,,
,,,,,,,CA-2017-145772,1196,0.0,538,B006125,,,,CA-2017-162033,2017-03-26,EM-14200,TEC-AC-10003116,3.0,,,,,,,,,,,
,,,,,,,CA-2017-145772,391,0.2,127,B006126,,,,CA-2017-162033,2017-03-26,EM-14200,OFF-FA-10003021,2.0,,,,,,,,,,,
,,,,,,,CA-2016-124100,32799,0.1,5466,B006127,,,,CA-2014-163447,2014-12-27,TB-21190,FUR-CH-10004477,14.0,,,,,,,,,,,
,,,,,,,US-2014-158400,4940,0.2,1852,B006128,,,,CA-2017-145737,2017-09-15,AB-10165,OFF-PA-10001033,5.0,,,,,,,,,,,
,,,,,,,CA-2017-162033,5325,0.0,2076,B006129,,,,CA-2016-148096,2016-08-16,AO-10810,FUR-TA-10004152,2.0,,,,,,,,,,,
,,,,,,,CA-2017-162033,376,0.0,131,B006130,,,,CA-2016-146766,2016-11-04,TT-21220,OFF-AR-10002135,4.0,,,,,,,,,,,
,,,,,,,CA-2014-163447,76721,0.1,16196,B006131,,,,CA-2015-105613,2015-10-18,KN-16705,TEC-AC-10000521,3.0,,,,,,,,,,,
,,,,,,,CA-2017-145737,16396,0.2,5943,B006132,,,,CA-2015-105613,2015-10-18,KN-16705,OFF-AP-10000026,6.0,,,,,,,,,,,
,,,,,,,CA-2016-148096,16128,0.2,1209,B006133,,,,US-2016-142251,2016-10-31,FO-14305,OFF-PA-10002986,6.0,,,,,,,,,,,
,,,,,,,CA-2016-146766,19280,0.0,5591,B006134,,,,CA-2014-131247,2014-03-30,GA-14725,FUR-BO-10001337,2.0,,,,,,,,,,,
,,,,,,,CA-2015-105613,2769,0.2,346,B006135,,,,US-2015-113593,2015-04-18,NC-18415,OFF-ST-10000532,3.0,,,,,,,,,,,
,,,,,,,CA-2015-105613,7316,0.8,-18656,B006136,,,,CA-2017-121083,2017-07-09,JF-15190,OFF-PA-10001497,5.0,,,,,,,,,,,
,,,,,,,US-2016-142251,3206,0.2,1122,B006137,,,,CA-2017-121083,2017-07-09,JF-15190,OFF-ST-10002554,4.0,,,,,,,,,,,
,,,,,,,CA-2014-131247,20566,0.15,-1209,B006138,,,,CA-2017-121083,2017-07-09,JF-15190,TEC-PH-10001336,2.0,,,,,,,,,,,
,,,,,,,US-2015-113593,11544,0.0,3001,B006139,,,,CA-2017-121083,2017-07-09,JF-15190,OFF-AR-10002987,6.0,,,,,,,,,,,
,,,,,,,CA-2017-121083,27480,0.0,13465,B006140,,,,CA-2017-151190,2017-06-27,GT-14710,OFF-PA-10000575,3.0,,,,,,,,,,,
,,,,,,,CA-2017-121083,19564,0.0,391,B006141,,,,CA-2014-133543,2014-12-22,KM-16660,OFF-AR-10003394,4.0,,,,,,,,,,,
,,,,,,,CA-2017-121083,25798,0.0,7481,B006142,,,,CA-2017-105130,2017-11-21,PJ-18835,OFF-AR-10003394,4.0,,,,,,,,,,,
,,,,,,,CA-2017-121083,11904,0.0,4880,B006143,,,,CA-2017-105130,2017-11-21,PJ-18835,OFF-BI-10001191,2.0,,,,,,,,,,,
,,,,,,,CA-2017-151190,2007,0.0,923,B006144,,,,CA-2016-161928,2016-06-27,AC-10660,TEC-PH-10003484,2.0,,,,,,,,,,,
,,,,,,,CA-2014-133543,1176,0.0,317,B006145,,,,CA-2017-101322,2017-12-28,JG-15310,FUR-CH-10003968,6.0,,,,,,,,,,,
,,,,,,,CA-2017-105130,1176,0.0,317,B006146,,,,US-2016-106600,2016-04-08,RM-19375,FUR-BO-10001608,5.0,,,,,,,,,,,
,,,,,,,CA-2017-105130,4073,0.2,1476,B006147,,,,CA-2014-111871,2014-03-18,EK-13795,FUR-BO-10004218,10.0,,,,,,,,,,,
,,,,,,,CA-2016-161928,20158,0.2,1259,B006148,,,,CA-2017-139437,2017-07-03,RD-19585,OFF-ST-10002485,4.0,,,,,,,,,,,
,,,,,,,CA-2017-101322,34070,0.2,-3407,B006149,,,,CA-2017-151484,2017-04-20,CV-12805,FUR-FU-10001876,2.0,,,,,,,,,,,
,,,,,,,US-2016-106600,35490,0.0,8872,B006150,,,,CA-2017-151484,2017-04-20,CV-12805,OFF-ST-10002370,3.0,,,,,,,,,,,
,,,,,,,CA-2014-111871,119833,0.15,7048,B006151,,,,CA-2017-151484,2017-04-20,CV-12805,OFF-ST-10000142,1.0,,,,,,,,,,,
,,,,,,,CA-2017-139437,8792,0.0,87,B006152,,,,CA-2017-151484,2017-04-20,CV-12805,FUR-FU-10004671,3.0,,,,,,,,,,,
,,,,,,,CA-2017-151484,5196,0.2,1039,B006153,,,,CA-2016-104150,2016-08-03,AG-10330,OFF-EN-10002504,3.0,,,,,,,,,,,
,,,,,,,CA-2017-151484,5133,0.2,577,B006154,,,,CA-2016-104150,2016-08-03,AG-10330,TEC-AC-10004803,12.0,,,,,,,,,,,
,,,,,,,CA-2017-151484,33270,0.2,3327,B006155,,,,CA-2016-161025,2016-12-03,GM-14440,OFF-ST-10001932,4.0,,,,,,,,,,,
,,,,,,,CA-2017-151484,4240,0.2,954,B006156,,,,CA-2014-103989,2014-03-19,MC-17605,TEC-PH-10004667,3.0,,,,,,,,,,,
,,,,,,,CA-2016-104150,8154,0.0,3832,B006157,,,,CA-2014-103989,2014-03-19,MC-17605,OFF-LA-10000443,4.0,,,,,,,,,,,
,,,,,,,CA-2016-104150,16728,0.0,2341,B006158,,,,CA-2014-103989,2014-03-19,MC-17605,OFF-ST-10000918,3.0,,,,,,,,,,,
,,,,,,,CA-2016-161025,77268,0.0,10817,B006159,,,,CA-2014-103989,2014-03-19,MC-17605,OFF-BI-10001196,5.0,,,,,,,,,,,
,,,,,,,CA-2014-103989,32397,0.2,2834,B006160,,,,CA-2014-103989,2014-03-19,MC-17605,FUR-FU-10003981,3.0,,,,,,,,,,,
,,,,,,,CA-2014-103989,1180,0.2,398,B006161,,,,CA-2014-103989,2014-03-19,MC-17605,FUR-FU-10002508,3.0,,,,,,,,,,,
,,,,,,,CA-2014-103989,2616,0.2,196,B006162,,,,CA-2014-103989,2014-03-19,MC-17605,TEC-AC-10002647,2.0,,,,,,,,,,,
,,,,,,,CA-2014-103989,3357,0.7,-2573,B006163,,,,CA-2015-142433,2015-04-20,ES-14020,OFF-PA-10002377,3.0,,,,,,,,,,,
,,,,,,,CA-2014-103989,499,0.2,137,B006164,,,,CA-2015-132815,2015-09-19,RW-19540,OFF-PA-10004530,2.0,,,,,,,,,,,
,,,,,,,CA-2014-103989,2001,0.2,550,B006165,,,,CA-2014-101266,2014-08-27,MM-17920,OFF-PA-10002986,2.0,,,,,,,,,,,
,,,,,,,CA-2014-103989,17024,0.2,5320,B006166,,,,CA-2016-141523,2016-12-19,MH-17440,OFF-BI-10000948,3.0,,,,,,,,,,,
,,,,,,,CA-2015-142433,11745,0.2,4404,B006167,,,,CA-2016-141523,2016-12-19,MH-17440,OFF-AR-10001545,2.0,,,,,,,,,,,
,,,,,,,CA-2015-132815,2296,0.0,1125,B006168,,,,US-2014-106299,2014-08-02,NZ-18565,OFF-BI-10001758,5.0,,,,,,,,,,,
,,,,,,,CA-2014-101266,1336,0.0,641,B006169,,,,US-2014-106299,2014-08-02,NZ-18565,TEC-AC-10003237,2.0,,,,,,,,,,,
,,,,,,,CA-2016-141523,3424,0.2,1155,B006170,,,,US-2014-106299,2014-08-02,NZ-18565,OFF-ST-10002011,2.0,,,,,,,,,,,
,,,,,,,CA-2016-141523,352,0.0,102,B006171,,,,CA-2015-158421,2015-09-21,GB-14575,FUR-CH-10000309,4.0,,,,,,,,,,,
,,,,,,,US-2014-106299,2670,0.0,1254,B006172,,,,CA-2015-158421,2015-09-21,GB-14575,OFF-ST-10002444,7.0,,,,,,,,,,,
,,,,,,,US-2014-106299,2120,0.0,911,B006173,,,,CA-2015-158421,2015-09-21,GB-14575,OFF-EN-10001453,2.0,,,,,,,,,,,
,,,,,,,US-2014-106299,83838,0.0,22636,B006174,,,,CA-2015-158421,2015-09-21,GB-14575,OFF-PA-10001801,4.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,169004,0.0,42251,B006175,,,,CA-2015-158421,2015-09-21,GB-14575,OFF-ST-10000563,2.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,8596,0.0,2406,B006176,,,,CA-2015-158421,2015-09-21,GB-14575,TEC-PH-10000369,5.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,12196,0.0,5732,B006177,,,,CA-2015-158421,2015-09-21,GB-14575,TEC-PH-10002538,3.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,2392,0.0,1172,B006178,,,,CA-2015-158421,2015-09-21,GB-14575,OFF-BI-10000050,2.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,6396,0.0,639,B006179,,,,CA-2015-158421,2015-09-21,GB-14575,OFF-ST-10004186,8.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,62995,0.0,17638,B006180,,,,CA-2016-143609,2016-12-11,DB-13270,FUR-CH-10004218,5.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,11373,0.0,3298,B006181,,,,CA-2015-138331,2015-08-07,JK-15625,OFF-AR-10002952,10.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,1460,0.0,686,B006182,,,,CA-2015-138954,2015-11-15,MH-17785,OFF-ST-10003058,3.0,,,,,,,,,,,
,,,,,,,CA-2015-158421,88784,0.0,1775,B006183,,,,CA-2015-138954,2015-11-15,MH-17785,OFF-BI-10003963,6.0,,,,,,,,,,,
,,,,,,,CA-2016-143609,40392,0.2,2524,B006184,,,,CA-2015-138954,2015-11-15,MH-17785,OFF-AR-10001955,6.0,,,,,,,,,,,
,,,,,,,CA-2015-138331,10680,0.2,1068,B006185,,,,CA-2017-157903,2017-04-04,AM-10705,TEC-PH-10004345,4.0,,,,,,,,,,,
,,,,,,,CA-2015-138954,7095,0.0,2057,B006186,,,,CA-2016-157259,2016-12-24,JM-15535,FUR-FU-10003192,9.0,,,,,,,,,,,
,,,,,,,CA-2015-138954,3494,0.2,1179,B006187,,,,CA-2017-107986,2017-12-13,MW-18220,OFF-ST-10001325,3.0,,,,,,,,,,,
,,,,,,,CA-2015-138954,11904,0.0,3571,B006188,,,,CA-2017-104927,2017-12-22,AG-10330,OFF-PA-10000019,5.0,,,,,,,,,,,
,,,,,,,CA-2017-157903,38384,0.2,4798,B006189,,,,CA-2017-104927,2017-12-22,AG-10330,OFF-BI-10003429,5.0,,,,,,,,,,,
,,,,,,,CA-2016-157259,79956,0.0,20788,B006190,,,,CA-2017-104927,2017-12-22,AG-10330,OFF-PA-10000176,5.0,,,,,,,,,,,
,,,,,,,CA-2017-107986,3144,0.0,848,B006191,,,,CA-2017-113453,2017-10-21,CM-12160,TEC-PH-10004165,2.0,,,,,,,,,,,
,,,,,,,CA-2017-104927,2592,0.2,907,B006192,,,,CA-2017-113453,2017-10-21,CM-12160,OFF-ST-10000352,3.0,,,,,,,,,,,
,,,,,,,CA-2017-104927,633,0.8,-981,B006193,,,,CA-2015-149909,2015-11-13,RA-19915,OFF-PA-10000726,7.0,,,,,,,,,,,
,,,,,,,CA-2017-104927,7588,0.2,2655,B006194,,,,CA-2015-149909,2015-11-13,RA-19915,TEC-PH-10001536,3.0,,,,,,,,,,,
,,,,,,,CA-2017-113453,32998,0.4,-7699,B006195,,,,CA-2015-149909,2015-11-13,RA-19915,OFF-PA-10001790,2.0,,,,,,,,,,,
,,,,,,,CA-2017-113453,7137,0.2,-446,B006196,,,,CA-2015-146675,2015-04-16,SB-20185,TEC-CO-10001766,4.0,,,,,,,,,,,
,,,,,,,CA-2015-149909,6377,0.0,2869,B006197,,,,CA-2015-146675,2015-04-16,SB-20185,TEC-AC-10004396,3.0,,,,,,,,,,,
,,,,,,,CA-2015-149909,5097,0.0,1325,B006198,,,,CA-2016-118332,2016-12-16,PK-19075,FUR-CH-10001708,5.0,,,,,,,,,,,
,,,,,,,CA-2015-149909,9608,0.0,4611,B006199,,,,CA-2016-133669,2016-10-21,SV-20935,TEC-PH-10001305,8.0,,,,,,,,,,,
,,,,,,,CA-2015-146675,143996,0.2,48598,B006200,,,,CA-2017-145660,2017-12-01,MG-17650,FUR-FU-10002885,2.0,,,,,,,,,,,
,,,,,,,CA-2015-146675,4356,0.2,-490,B006201,,,,CA-2016-133697,2016-10-20,CM-12445,OFF-PA-10000726,7.0,,,,,,,,,,,
,,,,,,,CA-2016-118332,56391,0.2,704,B006202,,,,CA-2016-133697,2016-10-20,CM-12445,OFF-FA-10003112,4.0,,,,,,,,,,,
,,,,,,,CA-2016-133669,23515,0.4,-4703,B006203,,,,CA-2016-133697,2016-10-20,CM-12445,FUR-CH-10002372,1.0,,,,,,,,,,,
,,,,,,,CA-2017-145660,771,0.2,173,B006204,,,,CA-2017-148138,2017-09-29,ME-18010,OFF-ST-10000563,2.0,,,,,,,,,,,
,,,,,,,CA-2016-133697,5101,0.2,1594,B006205,,,,CA-2017-119809,2017-08-18,YS-21880,OFF-BI-10003925,9.0,,,,,,,,,,,
,,,,,,,CA-2016-133697,2524,0.2,789,B006206,,,,CA-2017-119809,2017-08-18,YS-21880,OFF-ST-10003306,7.0,,,,,,,,,,,
,,,,,,,CA-2016-133697,5668,0.3,-1457,B006207,,,,CA-2017-119809,2017-08-18,YS-21880,FUR-FU-10001475,3.0,,,,,,,,,,,
,,,,,,,CA-2017-148138,5116,0.2,-639,B006208,,,,CA-2017-149944,2017-11-12,MB-17305,OFF-FA-10003495,3.0,,,,,,,,,,,
,,,,,,,CA-2017-119809,279352,0.2,94281,B006209,,,,CA-2017-149944,2017-11-12,MB-17305,OFF-AP-10004708,2.0,,,,,,,,,,,
,,,,,,,CA-2017-119809,100002,0.0,29000,B006210,,,,CA-2014-128538,2014-10-11,AS-10240,OFF-EN-10001219,1.0,,,,,,,,,,,
,,,,,,,CA-2017-119809,6594,0.0,2241,B006211,,,,CA-2015-161711,2015-11-28,MC-17425,FUR-FU-10000087,3.0,,,,,,,,,,,
,,,,,,,CA-2017-149944,1823,0.0,911,B006212,,,,CA-2015-161711,2015-11-28,MC-17425,OFF-EN-10001539,8.0,,,,,,,,,,,
,,,,,,,CA-2017-149944,7612,0.0,2207,B006213,,,,US-2015-129553,2015-07-27,PG-18820,TEC-PH-10004897,3.0,,,,,,,,,,,
,,,,,,,CA-2014-128538,764,0.0,374,B006214,,,,CA-2016-160220,2016-10-20,JS-16030,TEC-PH-10001300,6.0,,,,,,,,,,,
,,,,,,,CA-2015-161711,6816,0.0,2794,B006215,,,,CA-2016-160220,2016-10-20,JS-16030,TEC-PH-10001557,2.0,,,,,,,,,,,
,,,,,,,CA-2015-161711,6224,0.0,2925,B006216,,,,CA-2016-160220,2016-10-20,JS-16030,OFF-ST-10000617,7.0,,,,,,,,,,,
,,,,,,,US-2015-129553,2997,0.0,29,B006217,,,,US-2017-157224,2017-09-14,JB-16000,OFF-LA-10000121,9.0,,,,,,,,,,,
,,,,,,,CA-2016-160220,12570,0.0,3519,B006218,,,,CA-2017-140627,2017-12-23,DK-12985,FUR-FU-10000087,4.0,,,,,,,,,,,
,,,,,,,CA-2016-160220,19198,0.0,5183,B006219,,,,CA-2017-140627,2017-12-23,DK-12985,OFF-AR-10000422,7.0,,,,,,,,,,,
,,,,,,,CA-2016-160220,2086,0.0,146,B006220,,,,CA-2017-140627,2017-12-23,DK-12985,OFF-ST-10004123,3.0,,,,,,,,,,,
,,,,,,,US-2017-157224,5670,0.0,2608,B006221,,,,CA-2015-133445,2015-10-05,JF-15490,FUR-BO-10003660,1.0,,,,,,,,,,,
,,,,,,,CA-2017-140627,7270,0.2,1908,B006222,,,,CA-2015-133445,2015-10-05,JF-15490,FUR-CH-10000422,4.0,,,,,,,,,,,
,,,,,,,CA-2017-140627,1226,0.2,107,B006223,,,,CA-2014-148782,2014-11-02,PO-18850,TEC-PH-10002923,3.0,,,,,,,,,,,
,,,,,,,CA-2017-140627,21835,0.2,-5458,B006224,,,,CA-2016-148208,2016-01-22,BT-11530,TEC-PH-10004093,4.0,,,,,,,,,,,
,,,,,,,CA-2015-133445,6629,0.7,-10386,B006225,,,,CA-2016-148208,2016-01-22,BT-11530,TEC-AC-10000171,3.0,,,,,,,,,,,
,,,,,,,CA-2015-133445,29116,0.2,-1455,B006226,,,,CA-2017-127656,2017-07-11,NW-18400,OFF-AR-10001166,4.0,,,,,,,,,,,
,,,,,,,CA-2014-148782,8877,0.2,776,B006227,,,,US-2017-142188,2017-09-11,JF-15415,FUR-CH-10003199,2.0,,,,,,,,,,,
,,,,,,,CA-2016-148208,11037,0.4,-2023,B006228,,,,US-2017-142188,2017-09-11,JF-15415,OFF-PA-10002005,3.0,,,,,,,,,,,
,,,,,,,CA-2016-148208,5517,0.2,1586,B006229,,,,US-2017-142188,2017-09-11,JF-15415,OFF-PA-10004101,11.0,,,,,,,,,,,
,,,,,,,CA-2017-127656,3032,0.0,1182,B006230,,,,US-2017-142188,2017-09-11,JF-15415,OFF-BI-10004600,5.0,,,,,,,,,,,
,,,,,,,US-2017-142188,17756,0.2,887,B006231,,,,US-2017-142188,2017-09-11,JF-15415,TEC-PH-10000127,5.0,,,,,,,,,,,
,,,,,,,US-2017-142188,1944,0.0,933,B006232,,,,CA-2016-144400,2016-02-23,AC-10420,OFF-EN-10004386,3.0,,,,,,,,,,,
,,,,,,,US-2017-142188,7128,0.0,3421,B006233,,,,US-2016-155180,2016-01-22,TB-21280,OFF-BI-10004506,4.0,,,,,,,,,,,
,,,,,,,US-2017-142188,147196,0.2,45998,B006234,,,,CA-2015-134075,2015-12-12,HA-14905,FUR-FU-10004597,3.0,,,,,,,,,,,
,,,,,,,US-2017-142188,7995,0.2,-1799,B006235,,,,CA-2015-134075,2015-12-12,HA-14905,OFF-ST-10001496,2.0,,,,,,,,,,,
,,,,,,,CA-2016-144400,5757,0.2,2159,B006236,,,,US-2016-131912,2016-10-29,LH-17155,OFF-BI-10004236,1.0,,,,,,,,,,,
,,,,,,,US-2016-155180,2633,0.2,921,B006237,,,,CA-2017-141572,2017-05-28,LO-17170,FUR-FU-10001185,8.0,,,,,,,,,,,
,,,,,,,CA-2015-134075,16650,0.0,2164,B006238,,,,CA-2014-134621,2014-12-21,DP-13390,OFF-BI-10000977,2.0,,,,,,,,,,,
,,,,,,,CA-2015-134075,36038,0.0,9369,B006239,,,,CA-2016-165561,2016-11-24,CR-12580,OFF-SU-10004782,3.0,,,,,,,,,,,
,,,,,,,US-2016-131912,1174,0.2,381,B006240,,,,CA-2015-112305,2015-11-20,KB-16405,OFF-AR-10002067,6.0,,,,,,,,,,,
,,,,,,,CA-2017-141572,24744,0.0,10145,B006241,,,,CA-2015-112305,2015-11-20,KB-16405,FUR-FU-10002364,3.0,,,,,,,,,,,
,,,,,,,CA-2014-134621,1823,0.7,-1459,B006242,,,,CA-2015-112305,2015-11-20,KB-16405,TEC-AC-10002018,2.0,,,,,,,,,,,
,,,,,,,CA-2016-165561,2535,0.0,760,B006243,,,,CA-2017-121580,2017-05-29,ML-17410,OFF-BI-10000632,1.0,,,,,,,,,,,
,,,,,,,CA-2015-112305,11904,0.0,3095,B006244,,,,CA-2017-121580,2017-05-29,ML-17410,FUR-FU-10003981,3.0,,,,,,,,,,,
,,,,,,,CA-2015-112305,2214,0.0,642,B006245,,,,CA-2017-121580,2017-05-29,ML-17410,OFF-AP-10001564,2.0,,,,,,,,,,,
,,,,,,,CA-2015-112305,1398,0.0,601,B006246,,,,CA-2017-121580,2017-05-29,ML-17410,OFF-PA-10004082,1.0,,,,,,,,,,,
,,,,,,,CA-2017-121580,4341,0.0,1996,B006247,,,,CA-2014-101147,2014-12-02,MC-17575,OFF-AP-10004249,1.0,,,,,,,,,,,
,,,,,,,CA-2017-121580,624,0.0,262,B006248,,,,CA-2014-165806,2014-04-07,VM-21685,OFF-PA-10003441,9.0,,,,,,,,,,,
,,,,,,,CA-2017-121580,46516,0.0,12094,B006249,,,,CA-2014-165806,2014-04-07,VM-21685,TEC-PH-10004922,3.0,,,,,,,,,,,
,,,,,,,CA-2017-121580,798,0.0,399,B006250,,,,CA-2015-151624,2015-09-08,VW-21775,FUR-FU-10001731,8.0,,,,,,,,,,,
,,,,,,,CA-2014-101147,239,0.8,-634,B006251,,,,CA-2017-139444,2017-09-09,GK-14620,OFF-LA-10000134,4.0,,,,,,,,,,,
,,,,,,,CA-2014-165806,5832,0.0,2799,B006252,,,,CA-2015-133977,2015-09-06,AT-10435,OFF-BI-10003166,1.0,,,,,,,,,,,
,,,,,,,CA-2014-165806,20097,0.0,5024,B006253,,,,CA-2017-141425,2017-11-02,AR-10825,OFF-SU-10000646,2.0,,,,,,,,,,,
,,,,,,,CA-2015-151624,2136,0.0,811,B006254,,,,CA-2015-133536,2015-03-28,JH-15820,OFF-EN-10004459,3.0,,,,,,,,,,,
,,,,,,,CA-2017-139444,985,0.2,344,B006255,,,,CA-2015-150441,2015-08-13,RA-19285,OFF-BI-10003529,4.0,,,,,,,,,,,
,,,,,,,CA-2015-133977,344,0.7,-252,B006256,,,,CA-2015-162607,2015-05-12,RO-19780,OFF-BI-10002949,3.0,,,,,,,,,,,
,,,,,,,CA-2017-141425,38459,0.2,-8172,B006257,,,,CA-2017-103506,2017-07-23,LR-17035,OFF-LA-10001158,4.0,,,,,,,,,,,
,,,,,,,CA-2015-133536,2292,0.0,1123,B006258,,,,CA-2016-132479,2016-09-24,MK-17905,OFF-BI-10004584,7.0,,,,,,,,,,,
,,,,,,,CA-2015-150441,1136,0.0,556,B006259,,,,CA-2017-160724,2017-05-05,YS-21880,OFF-BI-10004965,3.0,,,,,,,,,,,
,,,,,,,CA-2015-162607,1459,0.2,492,B006260,,,,US-2016-115952,2016-10-06,JH-15910,OFF-BI-10004654,5.0,,,,,,,,,,,
,,,,,,,CA-2017-103506,4140,0.0,1987,B006261,,,,CA-2014-146731,2014-11-03,AT-10735,OFF-PA-10000141,2.0,,,,,,,,,,,
,,,,,,,CA-2016-132479,44237,0.8,-72991,B006262,,,,CA-2014-146731,2014-11-03,AT-10735,OFF-PA-10001019,9.0,,,,,,,,,,,
,,,,,,,CA-2017-160724,3450,0.0,1552,B006263,,,,CA-2015-115392,2015-10-01,RM-19675,TEC-PH-10002496,2.0,,,,,,,,,,,
,,,,,,,US-2016-115952,2885,0.0,1442,B006264,,,,CA-2015-115392,2015-10-01,RM-19675,OFF-BI-10000829,5.0,,,,,,,,,,,
,,,,,,,CA-2014-146731,348,0.2,117,B006265,,,,CA-2017-102379,2017-12-02,BB-11545,TEC-PH-10001448,1.0,,,,,,,,,,,
,,,,,,,CA-2014-146731,14385,0.2,4855,B006266,,,,CA-2017-102379,2017-12-02,BB-11545,FUR-CH-10004983,9.0,,,,,,,,,,,
,,,,,,,CA-2015-115392,31198,0.0,9359,B006267,,,,CA-2017-102379,2017-12-02,BB-11545,OFF-AR-10004022,5.0,,,,,,,,,,,
,,,,,,,CA-2015-115392,2245,0.0,1032,B006268,,,,CA-2017-149706,2017-12-11,AS-10285,TEC-AC-10001284,7.0,,,,,,,,,,,
,,,,,,,CA-2017-102379,3999,0.2,-799,B006269,,,,US-2016-139087,2016-07-17,DK-13375,FUR-FU-10001847,3.0,,,,,,,,,,,
,,,,,,,CA-2017-102379,115905,0.2,4346,B006270,,,,US-2016-139087,2016-07-17,DK-13375,TEC-AC-10004595,3.0,,,,,,,,,,,
,,,,,,,CA-2017-102379,17990,0.0,4497,B006271,,,,US-2016-139087,2016-07-17,DK-13375,FUR-FU-10004164,5.0,,,,,,,,,,,
,,,,,,,CA-2017-149706,11631,0.2,2326,B006272,,,,US-2016-139087,2016-07-17,DK-13375,OFF-LA-10001074,7.0,,,,,,,,,,,
,,,,,,,US-2016-139087,1242,0.0,447,B006273,,,,US-2016-139087,2016-07-17,DK-13375,OFF-ST-10000604,2.0,,,,,,,,,,,
,,,,,,,US-2016-139087,42840,0.0,8996,B006274,,,,US-2016-139087,2016-07-17,DK-13375,TEC-PH-10000148,2.0,,,,,,,,,,,
,,,,,,,US-2016-139087,2475,0.0,1089,B006275,,,,US-2016-139087,2016-07-17,DK-13375,OFF-BI-10000042,3.0,,,,,,,,,,,
,,,,,,,US-2016-139087,8771,0.0,4122,B006276,,,,CA-2017-152226,2017-05-12,JH-15910,OFF-LA-10000443,2.0,,,,,,,,,,,
,,,,,,,US-2016-139087,6952,0.0,1738,B006277,,,,CA-2015-116484,2015-11-20,JK-15205,FUR-FU-10002874,2.0,,,,,,,,,,,
,,,,,,,US-2016-139087,2078,0.2,-467,B006278,,,,CA-2015-116484,2015-11-20,JK-15205,OFF-ST-10003994,3.0,,,,,,,,,,,
,,,,,,,US-2016-139087,1281,0.2,416,B006279,,,,CA-2016-100944,2016-09-24,EH-13765,OFF-EN-10001453,5.0,,,,,,,,,,,
,,,,,,,CA-2017-152226,590,0.2,199,B006280,,,,CA-2016-100944,2016-09-24,EH-13765,FUR-CH-10000988,5.0,,,,,,,,,,,
,,,,,,,CA-2015-116484,6382,0.2,957,B006281,,,,CA-2016-125080,2016-10-21,VW-21775,FUR-TA-10003238,2.0,,,,,,,,,,,
,,,,,,,CA-2015-116484,14155,0.2,-2654,B006282,,,,CA-2016-121020,2016-10-24,CG-12040,TEC-PH-10001061,3.0,,,,,,,,,,,
,,,,,,,CA-2016-100944,30489,0.0,14330,B006283,,,,CA-2014-100090,2014-07-08,EB-13705,FUR-TA-10003715,3.0,,,,,,,,,,,
,,,,,,,CA-2016-100944,56324,0.2,5632,B006284,,,,CA-2014-100090,2014-07-08,EB-13705,OFF-BI-10001597,6.0,,,,,,,,,,,
,,,,,,,CA-2016-125080,66117,0.4,-23141,B006285,,,,US-2015-139675,2015-03-13,NF-18595,FUR-CH-10004063,4.0,,,,,,,,,,,
,,,,,,,CA-2016-121020,23997,0.2,1799,B006286,,,,US-2015-139675,2015-03-13,NF-18595,FUR-FU-10001979,8.0,,,,,,,,,,,
,,,,,,,CA-2014-100090,50248,0.2,-8793,B006287,,,,CA-2017-143756,2017-12-02,ME-17725,FUR-CH-10001854,2.0,,,,,,,,,,,
,,,,,,,CA-2014-100090,19670,0.2,6884,B006288,,,,CA-2015-151253,2015-04-22,AZ-10750,TEC-PH-10002923,3.0,,,,,,,,,,,
,,,,,,,US-2015-139675,91513,0.2,10295,B006289,,,,CA-2015-151253,2015-04-22,AZ-10750,OFF-AR-10004691,3.0,,,,,,,,,,,
,,,,,,,US-2015-139675,32776,0.0,9177,B006290,,,,CA-2014-141152,2014-09-16,RF-19345,OFF-BI-10002931,1.0,,,,,,,,,,,
,,,,,,,CA-2017-143756,70196,0.0,16847,B006291,,,,CA-2014-141313,2014-12-28,AJ-10780,OFF-AP-10002651,6.0,,,,,,,,,,,
,,,,,,,CA-2015-151253,8877,0.2,776,B006292,,,,CA-2014-141313,2014-12-28,AJ-10780,OFF-ST-10000689,5.0,,,,,,,,,,,
